item_id,dim_code,n_passes,mode,mean,min,max
sciver_val_101,MCr,1,3,3,3,3
sciver_val_101,QLl,1,1,1,1,1
sciver_val_101,QLq,1,3,3,3,3
sciver_val_101,VO,1,2,2,2,2
sciver_val_102,AS,1,4,4,4,4
sciver_val_102,AT,1,3,3,3,3
sciver_val_102,MCr,1,3,3,3,3
sciver_val_102,QLl,1,3,3,3,3
sciver_val_102,QLq,1,2,2,2,2
sciver_val_102,VO,1,3,3,3,3
sciver_val_103,AS,1,3,3,3,3
sciver_val_103,AT,1,4,4,4,4
sciver_val_103,MCr,1,3,3,3,3
sciver_val_103,QLl,1,2,2,2,2
sciver_val_103,QLq,1,2,2,2,2
sciver_val_103,VO,1,2,2,2,2
sciver_val_106,AS,1,2,2,2,2
sciver_val_106,AT,1,4,4,4,4
sciver_val_106,MCr,1,3,3,3,3
sciver_val_106,QLl,1,1,1,1,1
sciver_val_106,QLq,1,2,2,2,2
sciver_val_106,VO,1,1,1,1,1
sciver_val_108,AS,1,3,3,3,3
sciver_val_108,AT,1,4,4,4,4
sciver_val_108,MCr,1,4,4,4,4
sciver_val_108,QLl,1,3,3,3,3
sciver_val_108,QLq,1,1,1,1,1
sciver_val_108,VO,1,2,2,2,2
sciver_val_110,AS,1,2,2,2,2
sciver_val_110,AT,1,4,4,4,4
sciver_val_110,MCr,1,3,3,3,3
sciver_val_110,QLl,1,3,3,3,3
sciver_val_110,QLq,1,2,2,2,2
sciver_val_110,VO,1,2,2,2,2
sciver_val_112,AS,1,2,2,2,2
sciver_val_112,AT,1,3,3,3,3
sciver_val_112,MCr,1,3,3,3,3
sciver_val_112,QLl,1,2,2,2,2
sciver_val_112,QLq,1,2,2,2,2
sciver_val_112,VO,1,2,2,2,2
sciver_val_114,AS,1,2,2,2,2
sciver_val_114,AT,1,3,3,3,3
sciver_val_114,MCr,1,2,2,2,2
sciver_val_114,QLl,1,1,1,1,1
sciver_val_114,QLq,1,2,2,2,2
sciver_val_114,VO,1,2,2,2,2
sciver_val_115,AS,1,3,3,3,3
sciver_val_115,AT,1,3,3,3,3
sciver_val_115,MCr,1,3,3,3,3
sciver_val_115,QLl,1,3,3,3,3
sciver_val_115,QLq,1,3,3,3,3
sciver_val_115,VO,1,2,2,2,2
sciver_val_117,AS,1,2,2,2,2
sciver_val_117,AT,1,3,3,3,3
sciver_val_117,MCr,1,1,1,1,1
sciver_val_117,QLl,1,1,1,1,1
sciver_val_117,QLq,1,1,1,1,1
sciver_val_117,VO,1,1,1,1,1
sciver_val_118,AS,1,2,2,2,2
sciver_val_118,AT,1,4,4,4,4
sciver_val_118,MCr,1,2,2,2,2
sciver_val_118,QLl,1,3,3,3,3
sciver_val_118,QLq,1,1,1,1,1
sciver_val_118,VO,1,2,2,2,2
sciver_val_119,AS,1,2,2,2,2
sciver_val_119,AT,1,4,4,4,4
sciver_val_119,MCr,1,2,2,2,2
sciver_val_119,QLl,1,3,3,3,3
sciver_val_119,QLq,1,1,1,1,1
sciver_val_119,VO,1,1,1,1,1
sciver_val_12,AS,1,3,3,3,3
sciver_val_12,AT,1,4,4,4,4
sciver_val_12,MCr,1,3,3,3,3
sciver_val_12,QLl,1,3,3,3,3
sciver_val_12,QLq,1,3,3,3,3
sciver_val_12,VO,1,2,2,2,2
sciver_val_120,AS,1,3,3,3,3
sciver_val_120,AT,1,4,4,4,4
sciver_val_120,MCr,1,3,3,3,3
sciver_val_120,QLl,1,3,3,3,3
sciver_val_120,QLq,1,4,4,4,4
sciver_val_120,VO,1,2,2,2,2
sciver_val_121,AS,1,2,2,2,2
sciver_val_121,AT,1,3,3,3,3
sciver_val_121,MCr,1,2,2,2,2
sciver_val_121,QLl,1,3,3,3,3
sciver_val_121,QLq,1,1,1,1,1
sciver_val_121,VO,1,1,1,1,1
sciver_val_123,AS,1,3,3,3,3
sciver_val_123,AT,1,3,3,3,3
sciver_val_123,MCr,1,3,3,3,3
sciver_val_123,QLl,1,3,3,3,3
sciver_val_123,QLq,1,2,2,2,2
sciver_val_123,VO,1,2,2,2,2
sciver_val_125,AS,1,3,3,3,3
sciver_val_125,AT,1,3,3,3,3
sciver_val_125,MCr,1,3,3,3,3
sciver_val_125,QLl,1,3,3,3,3
sciver_val_125,QLq,1,3,3,3,3
sciver_val_125,VO,1,2,2,2,2
sciver_val_126,AS,1,2,2,2,2
sciver_val_126,AT,1,3,3,3,3
sciver_val_126,MCr,1,2,2,2,2
sciver_val_126,QLl,1,3,3,3,3
sciver_val_126,QLq,1,2,2,2,2
sciver_val_126,VO,1,2,2,2,2
sciver_val_128,AS,1,2,2,2,2
sciver_val_128,AT,1,3,3,3,3
sciver_val_128,MCr,1,1,1,1,1
sciver_val_128,QLl,1,1,1,1,1
sciver_val_128,QLq,1,2,2,2,2
sciver_val_128,VO,1,1,1,1,1
sciver_val_130,AS,1,3,3,3,3
sciver_val_130,AT,1,4,4,4,4
sciver_val_130,MCr,1,3,3,3,3
sciver_val_130,QLl,1,3,3,3,3
sciver_val_130,QLq,1,3,3,3,3
sciver_val_130,VO,1,2,2,2,2
sciver_val_132,AS,1,3,3,3,3
sciver_val_132,AT,1,4,4,4,4
sciver_val_132,MCr,1,3,3,3,3
sciver_val_132,QLl,1,4,4,4,4
sciver_val_132,QLq,1,3,3,3,3
sciver_val_132,VO,1,2,2,2,2
sciver_val_135,AS,1,2,2,2,2
sciver_val_135,AT,1,4,4,4,4
sciver_val_135,MCr,1,2,2,2,2
sciver_val_135,QLl,1,3,3,3,3
sciver_val_135,QLq,1,3,3,3,3
sciver_val_135,VO,1,2,2,2,2
sciver_val_139,AS,1,3,3,3,3
sciver_val_139,AT,1,4,4,4,4
sciver_val_139,MCr,1,3,3,3,3
sciver_val_139,QLl,1,4,4,4,4
sciver_val_139,QLq,1,3,3,3,3
sciver_val_139,VO,1,2,2,2,2
sciver_val_14,AS,1,2,2,2,2
sciver_val_14,AT,1,3,3,3,3
sciver_val_14,MCr,1,2,2,2,2
sciver_val_14,QLl,1,2,2,2,2
sciver_val_14,QLq,1,1,1,1,1
sciver_val_14,VO,1,1,1,1,1
sciver_val_141,AS,1,2,2,2,2
sciver_val_141,AT,1,3,3,3,3
sciver_val_141,MCr,1,1,1,1,1
sciver_val_141,QLl,1,1,1,1,1
sciver_val_141,QLq,1,2,2,2,2
sciver_val_141,VO,1,1,1,1,1
sciver_val_143,AS,1,2,2,2,2
sciver_val_143,AT,1,3,3,3,3
sciver_val_143,MCr,1,2,2,2,2
sciver_val_143,QLl,1,3,3,3,3
sciver_val_143,QLq,1,2,2,2,2
sciver_val_143,VO,1,1,1,1,1
sciver_val_144,AS,1,3,3,3,3
sciver_val_144,AT,1,3,3,3,3
sciver_val_144,MCr,1,3,3,3,3
sciver_val_144,QLl,1,3,3,3,3
sciver_val_144,QLq,1,3,3,3,3
sciver_val_144,VO,1,2,2,2,2
sciver_val_145,AS,1,3,3,3,3
sciver_val_145,AT,1,4,4,4,4
sciver_val_145,MCr,1,2,2,2,2
sciver_val_145,QLl,1,3,3,3,3
sciver_val_145,QLq,1,1,1,1,1
sciver_val_145,VO,1,2,2,2,2
sciver_val_147,AS,1,3,3,3,3
sciver_val_147,AT,1,3,3,3,3
sciver_val_147,MCr,1,3,3,3,3
sciver_val_147,QLl,1,3,3,3,3
sciver_val_147,QLq,1,3,3,3,3
sciver_val_147,VO,1,2,2,2,2
sciver_val_148,AS,1,1,1,1,1
sciver_val_148,AT,1,2,2,2,2
sciver_val_148,MCr,1,1,1,1,1
sciver_val_148,QLl,1,1,1,1,1
sciver_val_148,QLq,1,1,1,1,1
sciver_val_148,VO,1,1,1,1,1
sciver_val_150,AS,1,2,2,2,2
sciver_val_150,AT,1,3,3,3,3
sciver_val_150,MCr,1,3,3,3,3
sciver_val_150,QLl,1,3,3,3,3
sciver_val_150,QLq,1,3,3,3,3
sciver_val_150,VO,1,2,2,2,2
sciver_val_151,AS,1,3,3,3,3
sciver_val_151,AT,1,3,3,3,3
sciver_val_151,MCr,1,3,3,3,3
sciver_val_151,QLl,1,2,2,2,2
sciver_val_151,QLq,1,3,3,3,3
sciver_val_151,VO,1,2,2,2,2
sciver_val_152,AS,1,3,3,3,3
sciver_val_152,AT,1,4,4,4,4
sciver_val_152,MCr,1,4,4,4,4
sciver_val_152,QLl,1,3,3,3,3
sciver_val_152,QLq,1,3,3,3,3
sciver_val_152,VO,1,2,2,2,2
sciver_val_155,AS,1,2,2,2,2
sciver_val_155,AT,1,4,4,4,4
sciver_val_155,MCr,1,3,3,3,3
sciver_val_155,QLl,1,2,2,2,2
sciver_val_155,QLq,1,3,3,3,3
sciver_val_155,VO,1,2,2,2,2
sciver_val_157,AS,1,2,2,2,2
sciver_val_157,AT,1,4,4,4,4
sciver_val_157,MCr,1,3,3,3,3
sciver_val_157,QLl,1,3,3,3,3
sciver_val_157,QLq,1,2,2,2,2
sciver_val_157,VO,1,1,1,1,1
sciver_val_158,AS,1,3,3,3,3
sciver_val_158,AT,1,3,3,3,3
sciver_val_158,MCr,1,2,2,2,2
sciver_val_158,QLl,1,3,3,3,3
sciver_val_158,QLq,1,2,2,2,2
sciver_val_158,VO,1,2,2,2,2
sciver_val_160,AS,1,3,3,3,3
sciver_val_160,AT,1,4,4,4,4
sciver_val_160,MCr,1,3,3,3,3
sciver_val_160,QLl,1,2,2,2,2
sciver_val_160,QLq,1,3,3,3,3
sciver_val_160,VO,1,2,2,2,2
sciver_val_161,AS,1,2,2,2,2
sciver_val_161,AT,1,3,3,3,3
sciver_val_161,MCr,1,3,3,3,3
sciver_val_161,QLl,1,3,3,3,3
sciver_val_161,QLq,1,2,2,2,2
sciver_val_161,VO,1,2,2,2,2
sciver_val_163,AS,1,3,3,3,3
sciver_val_163,AT,1,3,3,3,3
sciver_val_163,MCr,1,4,4,4,4
sciver_val_163,QLl,1,3,3,3,3
sciver_val_163,QLq,1,3,3,3,3
sciver_val_163,VO,1,2,2,2,2
sciver_val_164,AS,1,3,3,3,3
sciver_val_164,AT,1,3,3,3,3
sciver_val_164,MCr,1,2,2,2,2
sciver_val_164,QLl,1,3,3,3,3
sciver_val_164,QLq,1,2,2,2,2
sciver_val_164,VO,1,2,2,2,2
sciver_val_165,AS,1,3,3,3,3
sciver_val_165,AT,1,3,3,3,3
sciver_val_165,MCr,1,3,3,3,3
sciver_val_165,QLl,1,3,3,3,3
sciver_val_165,QLq,1,2,2,2,2
sciver_val_165,VO,1,2,2,2,2
sciver_val_167,AS,1,3,3,3,3
sciver_val_167,AT,1,3,3,3,3
sciver_val_167,MCr,1,3,3,3,3
sciver_val_167,QLl,1,3,3,3,3
sciver_val_167,QLq,1,3,3,3,3
sciver_val_167,VO,1,2,2,2,2
sciver_val_168,AS,1,3,3,3,3
sciver_val_168,AT,1,4,4,4,4
sciver_val_168,MCr,1,3,3,3,3
sciver_val_168,QLl,1,2,2,2,2
sciver_val_168,QLq,1,3,3,3,3
sciver_val_168,VO,1,2,2,2,2
sciver_val_170,AS,1,3,3,3,3
sciver_val_170,AT,1,4,4,4,4
sciver_val_170,MCr,1,3,3,3,3
sciver_val_170,QLl,1,2,2,2,2
sciver_val_170,QLq,1,3,3,3,3
sciver_val_170,VO,1,2,2,2,2
sciver_val_172,AS,1,3,3,3,3
sciver_val_172,AT,1,4,4,4,4
sciver_val_172,MCr,1,3,3,3,3
sciver_val_172,QLl,1,3,3,3,3
sciver_val_172,QLq,1,3,3,3,3
sciver_val_172,VO,1,2,2,2,2
sciver_val_173,AS,1,3,3,3,3
sciver_val_173,AT,1,3,3,3,3
sciver_val_173,MCr,1,2,2,2,2
sciver_val_173,QLl,1,3,3,3,3
sciver_val_173,QLq,1,3,3,3,3
sciver_val_173,VO,1,2,2,2,2
sciver_val_175,AS,1,2,2,2,2
sciver_val_175,AT,1,3,3,3,3
sciver_val_175,MCr,1,2,2,2,2
sciver_val_175,QLl,1,3,3,3,3
sciver_val_175,QLq,1,3,3,3,3
sciver_val_175,VO,1,2,2,2,2
sciver_val_178,AS,1,3,3,3,3
sciver_val_178,AT,1,3,3,3,3
sciver_val_178,MCr,1,2,2,2,2
sciver_val_178,QLl,1,1,1,1,1
sciver_val_178,QLq,1,2,2,2,2
sciver_val_178,VO,1,1,1,1,1
sciver_val_180,AS,1,3,3,3,3
sciver_val_180,AT,1,3,3,3,3
sciver_val_180,MCr,1,1,1,1,1
sciver_val_180,QLl,1,1,1,1,1
sciver_val_180,QLq,1,2,2,2,2
sciver_val_180,VO,1,2,2,2,2
sciver_val_182,AS,1,2,2,2,2
sciver_val_182,AT,1,3,3,3,3
sciver_val_182,MCr,1,4,4,4,4
sciver_val_182,QLl,1,3,3,3,3
sciver_val_182,QLq,1,2,2,2,2
sciver_val_182,VO,1,1,1,1,1
sciver_val_185,AS,1,3,3,3,3
sciver_val_185,AT,1,3,3,3,3
sciver_val_185,MCr,1,1,1,1,1
sciver_val_185,QLl,1,3,3,3,3
sciver_val_185,QLq,1,3,3,3,3
sciver_val_185,VO,1,2,2,2,2
sciver_val_186,AS,1,3,3,3,3
sciver_val_186,AT,1,4,4,4,4
sciver_val_186,MCr,1,2,2,2,2
sciver_val_186,QLl,1,2,2,2,2
sciver_val_186,QLq,1,2,2,2,2
sciver_val_186,VO,1,2,2,2,2
sciver_val_188,AS,1,2,2,2,2
sciver_val_188,AT,1,3,3,3,3
sciver_val_188,MCr,1,3,3,3,3
sciver_val_188,QLl,1,3,3,3,3
sciver_val_188,QLq,1,3,3,3,3
sciver_val_188,VO,1,2,2,2,2
sciver_val_189,AS,1,3,3,3,3
sciver_val_189,AT,1,4,4,4,4
sciver_val_189,MCr,1,3,3,3,3
sciver_val_189,QLl,1,2,2,2,2
sciver_val_189,QLq,1,3,3,3,3
sciver_val_189,VO,1,2,2,2,2
sciver_val_19,AS,1,3,3,3,3
sciver_val_19,AT,1,4,4,4,4
sciver_val_19,MCr,1,3,3,3,3
sciver_val_19,QLl,1,3,3,3,3
sciver_val_19,QLq,1,3,3,3,3
sciver_val_19,VO,1,2,2,2,2
sciver_val_192,AS,1,3,3,3,3
sciver_val_192,AT,1,4,4,4,4
sciver_val_192,MCr,1,3,3,3,3
sciver_val_192,QLl,1,3,3,3,3
sciver_val_192,QLq,1,3,3,3,3
sciver_val_192,VO,1,2,2,2,2
sciver_val_194,AS,1,3,3,3,3
sciver_val_194,AT,1,3,3,3,3
sciver_val_194,MCr,1,3,3,3,3
sciver_val_194,QLl,1,3,3,3,3
sciver_val_194,QLq,1,3,3,3,3
sciver_val_194,VO,1,1,1,1,1
sciver_val_196,AS,1,3,3,3,3
sciver_val_196,AT,1,3,3,3,3
sciver_val_196,MCr,1,3,3,3,3
sciver_val_196,QLl,1,1,1,1,1
sciver_val_196,QLq,1,2,2,2,2
sciver_val_196,VO,1,2,2,2,2
sciver_val_197,AS,1,3,3,3,3
sciver_val_197,AT,1,3,3,3,3
sciver_val_197,MCr,1,2,2,2,2
sciver_val_197,QLl,1,2,2,2,2
sciver_val_197,QLq,1,2,2,2,2
sciver_val_197,VO,1,2,2,2,2
sciver_val_199,AS,1,3,3,3,3
sciver_val_199,AT,1,3,3,3,3
sciver_val_199,MCr,1,3,3,3,3
sciver_val_199,QLl,1,2,2,2,2
sciver_val_199,QLq,1,2,2,2,2
sciver_val_199,VO,1,2,2,2,2
sciver_val_2,AS,1,2,2,2,2
sciver_val_2,AT,1,3,3,3,3
sciver_val_2,MCr,1,2,2,2,2
sciver_val_2,QLl,1,2,2,2,2
sciver_val_2,QLq,1,2,2,2,2
sciver_val_2,VO,1,1,1,1,1
sciver_val_200,AS,1,2,2,2,2
sciver_val_200,AT,1,3,3,3,3
sciver_val_200,MCr,1,3,3,3,3
sciver_val_200,QLl,1,3,3,3,3
sciver_val_200,QLq,1,3,3,3,3
sciver_val_200,VO,1,1,1,1,1
sciver_val_201,AS,1,3,3,3,3
sciver_val_201,AT,1,3,3,3,3
sciver_val_201,MCr,1,3,3,3,3
sciver_val_201,QLl,1,3,3,3,3
sciver_val_201,QLq,1,2,2,2,2
sciver_val_201,VO,1,2,2,2,2
sciver_val_204,AS,1,2,2,2,2
sciver_val_204,AT,1,3,3,3,3
sciver_val_204,MCr,1,1,1,1,1
sciver_val_204,QLl,1,2,2,2,2
sciver_val_204,QLq,1,2,2,2,2
sciver_val_204,VO,1,2,2,2,2
sciver_val_207,AS,1,3,3,3,3
sciver_val_207,AT,1,4,4,4,4
sciver_val_207,MCr,1,3,3,3,3
sciver_val_207,QLl,1,4,4,4,4
sciver_val_207,QLq,1,3,3,3,3
sciver_val_207,VO,1,2,2,2,2
sciver_val_208,AS,1,3,3,3,3
sciver_val_208,AT,1,4,4,4,4
sciver_val_208,MCr,1,3,3,3,3
sciver_val_208,QLl,1,3,3,3,3
sciver_val_208,QLq,1,3,3,3,3
sciver_val_208,VO,1,2,2,2,2
sciver_val_209,AS,1,4,4,4,4
sciver_val_209,AT,1,4,4,4,4
sciver_val_209,MCr,1,3,3,3,3
sciver_val_209,QLl,1,3,3,3,3
sciver_val_209,QLq,1,1,1,1,1
sciver_val_209,VO,1,2,2,2,2
sciver_val_21,AS,1,2,2,2,2
sciver_val_21,AT,1,4,4,4,4
sciver_val_21,MCr,1,3,3,3,3
sciver_val_21,QLl,1,3,3,3,3
sciver_val_21,QLq,1,2,2,2,2
sciver_val_21,VO,1,2,2,2,2
sciver_val_212,AS,1,3,3,3,3
sciver_val_212,AT,1,3,3,3,3
sciver_val_212,MCr,1,2,2,2,2
sciver_val_212,QLl,1,2,2,2,2
sciver_val_212,QLq,1,2,2,2,2
sciver_val_212,VO,1,1,1,1,1
sciver_val_215,AS,1,2,2,2,2
sciver_val_215,AT,1,4,4,4,4
sciver_val_215,MCr,1,1,1,1,1
sciver_val_215,QLl,1,3,3,3,3
sciver_val_215,QLq,1,2,2,2,2
sciver_val_215,VO,1,2,2,2,2
sciver_val_216,AS,1,2,2,2,2
sciver_val_216,AT,1,3,3,3,3
sciver_val_216,MCr,1,2,2,2,2
sciver_val_216,QLl,1,3,3,3,3
sciver_val_216,QLq,1,2,2,2,2
sciver_val_216,VO,1,1,1,1,1
sciver_val_218,AS,1,2,2,2,2
sciver_val_218,AT,1,4,4,4,4
sciver_val_218,MCr,1,3,3,3,3
sciver_val_218,QLl,1,2,2,2,2
sciver_val_218,QLq,1,3,3,3,3
sciver_val_218,VO,1,2,2,2,2
sciver_val_219,AS,1,3,3,3,3
sciver_val_219,AT,1,4,4,4,4
sciver_val_219,MCr,1,3,3,3,3
sciver_val_219,QLl,1,3,3,3,3
sciver_val_219,QLq,1,3,3,3,3
sciver_val_219,VO,1,2,2,2,2
sciver_val_220,AS,1,3,3,3,3
sciver_val_220,AT,1,4,4,4,4
sciver_val_220,MCr,1,4,4,4,4
sciver_val_220,QLl,1,4,4,4,4
sciver_val_220,QLq,1,3,3,3,3
sciver_val_220,VO,1,2,2,2,2
sciver_val_222,AS,1,2,2,2,2
sciver_val_222,AT,1,3,3,3,3
sciver_val_222,MCr,1,3,3,3,3
sciver_val_222,QLl,1,2,2,2,2
sciver_val_222,QLq,1,2,2,2,2
sciver_val_222,VO,1,2,2,2,2
sciver_val_225,AS,1,3,3,3,3
sciver_val_225,AT,1,3,3,3,3
sciver_val_225,MCr,1,3,3,3,3
sciver_val_225,QLl,1,3,3,3,3
sciver_val_225,QLq,1,2,2,2,2
sciver_val_225,VO,1,2,2,2,2
sciver_val_226,AS,1,2,2,2,2
sciver_val_226,AT,1,3,3,3,3
sciver_val_226,MCr,1,2,2,2,2
sciver_val_226,QLl,1,3,3,3,3
sciver_val_226,QLq,1,3,3,3,3
sciver_val_226,VO,1,2,2,2,2
sciver_val_228,AS,1,3,3,3,3
sciver_val_228,AT,1,4,4,4,4
sciver_val_228,MCr,1,3,3,3,3
sciver_val_228,QLl,1,3,3,3,3
sciver_val_228,QLq,1,3,3,3,3
sciver_val_228,VO,1,2,2,2,2
sciver_val_23,AS,1,2,2,2,2
sciver_val_23,AT,1,3,3,3,3
sciver_val_23,MCr,1,1,1,1,1
sciver_val_23,QLl,1,1,1,1,1
sciver_val_23,QLq,1,1,1,1,1
sciver_val_23,VO,1,2,2,2,2
sciver_val_232,AS,1,3,3,3,3
sciver_val_232,AT,1,4,4,4,4
sciver_val_232,MCr,1,3,3,3,3
sciver_val_232,QLl,1,3,3,3,3
sciver_val_232,QLq,1,3,3,3,3
sciver_val_232,VO,1,1,1,1,1
sciver_val_233,AS,1,2,2,2,2
sciver_val_233,AT,1,3,3,3,3
sciver_val_233,MCr,1,1,1,1,1
sciver_val_233,QLl,1,2,2,2,2
sciver_val_233,QLq,1,2,2,2,2
sciver_val_233,VO,1,1,1,1,1
sciver_val_234,AS,1,3,3,3,3
sciver_val_234,AT,1,4,4,4,4
sciver_val_234,MCr,1,3,3,3,3
sciver_val_234,QLl,1,2,2,2,2
sciver_val_234,QLq,1,3,3,3,3
sciver_val_234,VO,1,2,2,2,2
sciver_val_235,AS,1,3,3,3,3
sciver_val_235,AT,1,4,4,4,4
sciver_val_235,MCr,1,3,3,3,3
sciver_val_235,QLl,1,2,2,2,2
sciver_val_235,QLq,1,3,3,3,3
sciver_val_235,VO,1,3,3,3,3
sciver_val_236,AS,1,2,2,2,2
sciver_val_236,AT,1,3,3,3,3
sciver_val_236,MCr,1,1,1,1,1
sciver_val_236,QLl,1,1,1,1,1
sciver_val_236,QLq,1,2,2,2,2
sciver_val_236,VO,1,1,1,1,1
sciver_val_237,AS,1,2,2,2,2
sciver_val_237,AT,1,3,3,3,3
sciver_val_237,MCr,1,3,3,3,3
sciver_val_237,QLl,1,3,3,3,3
sciver_val_237,QLq,1,0,0,0,0
sciver_val_237,VO,1,2,2,2,2
sciver_val_238,AS,1,3,3,3,3
sciver_val_238,AT,1,4,4,4,4
sciver_val_238,MCr,1,3,3,3,3
sciver_val_238,QLl,1,3,3,3,3
sciver_val_238,QLq,1,3,3,3,3
sciver_val_238,VO,1,2,2,2,2
sciver_val_24,AS,1,3,3,3,3
sciver_val_24,AT,1,3,3,3,3
sciver_val_24,MCr,1,3,3,3,3
sciver_val_24,QLl,1,1,1,1,1
sciver_val_24,QLq,1,2,2,2,2
sciver_val_24,VO,1,2,2,2,2
sciver_val_241,AS,1,2,2,2,2
sciver_val_241,AT,1,3,3,3,3
sciver_val_241,MCr,1,1,1,1,1
sciver_val_241,QLl,1,1,1,1,1
sciver_val_241,QLq,1,2,2,2,2
sciver_val_241,VO,1,1,1,1,1
sciver_val_242,AS,1,2,2,2,2
sciver_val_242,AT,1,4,4,4,4
sciver_val_242,MCr,1,3,3,3,3
sciver_val_242,QLl,1,3,3,3,3
sciver_val_242,QLq,1,3,3,3,3
sciver_val_242,VO,1,1,1,1,1
sciver_val_245,AS,1,3,3,3,3
sciver_val_245,AT,1,3,3,3,3
sciver_val_245,MCr,1,2,2,2,2
sciver_val_245,QLl,1,2,2,2,2
sciver_val_245,QLq,1,0,0,0,0
sciver_val_245,VO,1,2,2,2,2
sciver_val_246,AS,1,3,3,3,3
sciver_val_246,AT,1,4,4,4,4
sciver_val_246,MCr,1,3,3,3,3
sciver_val_246,QLl,1,3,3,3,3
sciver_val_246,QLq,1,3,3,3,3
sciver_val_246,VO,1,2,2,2,2
sciver_val_247,AS,1,3,3,3,3
sciver_val_247,AT,1,3,3,3,3
sciver_val_247,MCr,1,3,3,3,3
sciver_val_247,QLl,1,3,3,3,3
sciver_val_247,QLq,1,1,1,1,1
sciver_val_247,VO,1,1,1,1,1
sciver_val_249,AS,1,2,2,2,2
sciver_val_249,AT,1,3,3,3,3
sciver_val_249,MCr,1,2,2,2,2
sciver_val_249,QLl,1,3,3,3,3
sciver_val_249,QLq,1,2,2,2,2
sciver_val_249,VO,1,2,2,2,2
sciver_val_250,AS,1,2,2,2,2
sciver_val_250,AT,1,3,3,3,3
sciver_val_250,MCr,1,2,2,2,2
sciver_val_250,QLl,1,3,3,3,3
sciver_val_250,QLq,1,3,3,3,3
sciver_val_250,VO,1,2,2,2,2
sciver_val_251,AS,1,2,2,2,2
sciver_val_251,AT,1,3,3,3,3
sciver_val_251,MCr,1,3,3,3,3
sciver_val_251,QLl,1,3,3,3,3
sciver_val_251,QLq,1,3,3,3,3
sciver_val_251,VO,1,2,2,2,2
sciver_val_254,AS,1,3,3,3,3
sciver_val_254,AT,1,4,4,4,4
sciver_val_254,MCr,1,3,3,3,3
sciver_val_254,QLl,1,3,3,3,3
sciver_val_254,QLq,1,3,3,3,3
sciver_val_254,VO,1,2,2,2,2
sciver_val_255,AS,1,3,3,3,3
sciver_val_255,AT,1,3,3,3,3
sciver_val_255,MCr,1,3,3,3,3
sciver_val_255,QLl,1,3,3,3,3
sciver_val_255,QLq,1,2,2,2,2
sciver_val_255,VO,1,1,1,1,1
sciver_val_258,AS,1,3,3,3,3
sciver_val_258,AT,1,3,3,3,3
sciver_val_258,MCr,1,2,2,2,2
sciver_val_258,QLl,1,1,1,1,1
sciver_val_258,QLq,1,2,2,2,2
sciver_val_258,VO,1,2,2,2,2
sciver_val_259,AS,1,3,3,3,3
sciver_val_259,AT,1,3,3,3,3
sciver_val_259,MCr,1,2,2,2,2
sciver_val_259,QLl,1,1,1,1,1
sciver_val_259,QLq,1,2,2,2,2
sciver_val_259,VO,1,1,1,1,1
sciver_val_26,AS,1,2,2,2,2
sciver_val_26,AT,1,4,4,4,4
sciver_val_26,MCr,1,3,3,3,3
sciver_val_26,QLl,1,3,3,3,3
sciver_val_26,QLq,1,3,3,3,3
sciver_val_26,VO,1,2,2,2,2
sciver_val_261,AS,1,2,2,2,2
sciver_val_261,AT,1,3,3,3,3
sciver_val_261,MCr,1,2,2,2,2
sciver_val_261,QLl,1,1,1,1,1
sciver_val_261,QLq,1,2,2,2,2
sciver_val_261,VO,1,1,1,1,1
sciver_val_262,AS,1,3,3,3,3
sciver_val_262,AT,1,3,3,3,3
sciver_val_262,MCr,1,2,2,2,2
sciver_val_262,QLl,1,1,1,1,1
sciver_val_262,QLq,1,1,1,1,1
sciver_val_262,VO,1,2,2,2,2
sciver_val_263,AS,1,2,2,2,2
sciver_val_263,AT,1,2,2,2,2
sciver_val_263,MCr,1,1,1,1,1
sciver_val_263,QLl,1,1,1,1,1
sciver_val_263,QLq,1,2,2,2,2
sciver_val_263,VO,1,1,1,1,1
sciver_val_264,AS,1,2,2,2,2
sciver_val_264,AT,1,3,3,3,3
sciver_val_264,MCr,1,2,2,2,2
sciver_val_264,QLl,1,1,1,1,1
sciver_val_264,QLq,1,2,2,2,2
sciver_val_264,VO,1,2,2,2,2
sciver_val_265,AS,1,3,3,3,3
sciver_val_265,AT,1,3,3,3,3
sciver_val_265,MCr,1,2,2,2,2
sciver_val_265,QLl,1,1,1,1,1
sciver_val_265,QLq,1,2,2,2,2
sciver_val_265,VO,1,1,1,1,1
sciver_val_266,AS,1,4,4,4,4
sciver_val_266,AT,1,3,3,3,3
sciver_val_266,MCr,1,3,3,3,3
sciver_val_266,QLl,1,2,2,2,2
sciver_val_266,QLq,1,2,2,2,2
sciver_val_266,VO,1,2,2,2,2
sciver_val_267,AS,1,1,1,1,1
sciver_val_267,AT,1,3,3,3,3
sciver_val_267,MCr,1,0,0,0,0
sciver_val_267,QLl,1,1,1,1,1
sciver_val_267,QLq,1,2,2,2,2
sciver_val_267,VO,1,1,1,1,1
sciver_val_268,AS,1,3,3,3,3
sciver_val_268,AT,1,3,3,3,3
sciver_val_268,MCr,1,2,2,2,2
sciver_val_268,QLl,1,2,2,2,2
sciver_val_268,QLq,1,3,3,3,3
sciver_val_268,VO,1,2,2,2,2
sciver_val_269,AS,1,3,3,3,3
sciver_val_269,AT,1,3,3,3,3
sciver_val_269,MCr,1,2,2,2,2
sciver_val_269,QLl,1,1,1,1,1
